playerID,awardID,yearID,lgID,tie,notes,playerID,yearID,stint,teamID,lgID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old
hubbeca01,MVP,1933,NL,NULL,,hubbeca01,1928,1,NY1,NL,20,20,47,3,5,1,0,0,2,0,NULL,2,11,NULL,0,1,NULL,NULL,20
hubbske01,"Gold Glove",1962,NL,NULL,2B,hubbske01,1961,1,CHN,NL,10,10,28,4,5,1,1,1,2,0,0,0,8,0,0,0,0,0,10
hudsoor01,"Gold Glove",2005,AL,NULL,2B,hudsoor01,2002,1,TOR,AL,54,54,192,20,53,10,5,4,23,0,1,11,27,0,2,0,2,6,54
hundlra01,"Gold Glove",1967,NL,NULL,C,hundlra01,1964,1,SFN,NL,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
hunteto01,"Gold Glove",2001,AL,NULL,OF,hunteto01,1997,1,MIN,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
izturce01,"Gold Glove",2004,NL,NULL,SS,izturce01,2001,1,TOR,AL,46,46,134,19,36,6,2,2,9,8,1,2,15,0,0,4,0,0,46
jacksre01,MVP,1973,AL,NULL,,jacksre01,1967,1,KC1,AL,35,35,118,13,21,4,4,1,6,1,1,10,46,0,5,1,1,1,35
jenseja01,MVP,1958,AL,NULL,,jenseja01,1950,1,NYA,AL,45,45,70,13,12,2,2,1,5,4,0,7,8,NULL,0,1,NULL,3,45
jeterde01,"Gold Glove",2004,AL,NULL,SS,jeterde01,1995,1,NYA,AL,15,15,48,5,12,4,1,0,7,0,0,3,11,0,0,0,0,0,15
johnsch04,"Gold Glove",1995,NL,NULL,C,johnsch04,1994,1,FLO,NL,4,4,11,5,5,1,0,1,4,0,0,1,4,0,0,0,1,1,4
johnsda02,"Gold Glove",1969,AL,NULL,2B,johnsda02,1965,1,BAL,AL,20,20,47,5,8,3,0,0,1,3,0,5,6,0,0,0,1,3,20
johnswa01,MVP,1913,AL,NULL,,johnswa01,1907,1,WS1,AL,14,14,36,3,4,0,1,0,1,0,NULL,1,NULL,NULL,0,0,NULL,NULL,14
jonesad01,"Gold Glove",2009,AL,NULL,OF,jonesad01,2006,1,SEA,AL,32,32,74,6,16,4,0,1,8,3,1,2,22,0,0,0,0,3,32
jonesan01,"Gold Glove",1998,NL,NULL,OF,jonesan01,1996,1,ATL,NL,31,31,106,11,23,7,1,5,13,3,0,7,29,0,0,0,0,1,31
jonesch06,MVP,1999,NL,NULL,,jonesch06,1993,1,ATL,NL,8,8,3,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,8
jorgemi01,"Gold Glove",1973,NL,NULL,1B,jorgemi01,1968,1,NYN,NL,8,8,14,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,8
kaatji01,"Gold Glove",1962,AL,NULL,P,kaatji01,1959,1,WS1,AL,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
kalinal01,"Gold Glove",1957,ML,NULL,RF,kalinal01,1953,1,DET,AL,30,30,28,9,7,0,0,1,2,1,0,1,5,NULL,1,0,NULL,1,30
kempma01,"Gold Glove",2009,NL,NULL,OF,kempma01,2006,1,LAN,NL,52,52,154,30,39,7,1,7,23,6,0,9,53,1,0,0,3,1,52
kentje01,MVP,2000,NL,NULL,,kentje01,1992,1,TOR,AL,65,65,192,36,46,13,1,8,35,2,1,20,47,0,6,0,4,3,65
kessido01,"Gold Glove",1969,NL,NULL,SS,kessido01,1964,1,CHN,NL,4,4,12,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4
killeha01,MVP,1969,AL,NULL,,killeha01,1954,1,WS1,AL,9,9,13,1,4,1,0,0,3,0,0,2,3,NULL,0,0,0,1,9
kleinch01,MVP,1932,NL,NULL,,kleinch01,1928,1,PHI,NL,64,64,253,41,91,14,4,11,34,0,NULL,14,22,NULL,1,7,NULL,NULL,64
knoblch01,"Gold Glove",1997,AL,NULL,2B,knoblch01,1991,1,MIN,AL,151,151,565,78,159,24,6,1,50,25,5,59,40,0,4,1,5,8,151
knoopbo01,"Gold Glove",1966,AL,NULL,2B,knoopbo01,1964,1,LAA,AL,162,162,486,42,105,8,1,7,38,3,2,46,109,6,5,7,3,17,162
konstji01,MVP,1950,NL,NULL,,konstji01,1944,1,CIN,NL,20,20,34,2,10,0,0,0,2,0,NULL,1,5,NULL,0,3,NULL,1,20
koufasa01,MVP,1963,NL,NULL,,koufasa01,1955,1,BRO,NL,12,12,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12
landiji01,"Gold Glove",1960,AL,NULL,CF,landiji01,1957,1,CHA,AL,96,96,274,38,58,11,3,2,16,14,4,45,61,2,3,2,0,3,96
langsma01,"Gold Glove",1987,AL,NULL,P,langsma01,1984,1,SEA,AL,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35
larkiba01,"Gold Glove",1994,NL,NULL,SS,larkiba01,1986,1,CIN,NL,41,41,159,27,45,4,3,3,19,8,0,9,21,1,0,0,1,2,41
laryfr01,"Gold Glove",1961,AL,NULL,P,laryfr01,1954,1,DET,AL,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
lavalmi01,"Gold Glove",1987,NL,NULL,C,lavalmi01,1984,1,PHI,NL,6,6,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6
leede02,"Gold Glove",2003,NL,NULL,1B,leede02,1997,1,SDN,NL,22,22,54,9,14,3,0,1,4,0,0,9,24,0,0,0,0,1,22
lewisda01,"Gold Glove",1994,NL,NULL,OF,lewisda01,1990,1,OAK,AL,25,25,35,4,8,0,0,0,1,2,0,7,4,0,1,3,0,2,25
lezcasi01,"Gold Glove",1979,AL,NULL,OF,lezcasi01,1974,1,ML4,AL,15,15,54,5,13,2,0,2,9,1,1,4,9,0,0,1,2,2,15
liebemi01,"Gold Glove",1999,NL,NULL,C,liebemi01,1994,1,PHI,NL,24,24,79,6,21,3,1,1,5,0,0,3,5,0,1,1,0,4,24
lindjo01,"Gold Glove",1992,NL,NULL,2B,lindjo01,1987,1,PIT,NL,35,35,143,21,46,8,4,0,11,2,1,8,12,1,0,6,0,5,35
loftoke01,"Gold Glove",1993,AL,NULL,OF,loftoke01,1991,1,HOU,NL,20,20,74,9,15,1,0,0,0,2,1,5,19,0,0,0,0,0,20
lollash01,"Gold Glove",1957,ML,NULL,C,lollash01,1946,1,CLE,AL,28,28,62,7,15,6,0,1,9,0,1,5,9,NULL,0,3,NULL,1,28
lombaer01,MVP,1938,NL,NULL,,lombaer01,1931,1,BRO,NL,73,73,182,20,54,7,1,4,23,1,NULL,12,12,NULL,0,2,NULL,NULL,73
longoev01,"Gold Glove",2009,AL,NULL,3B,longoev01,2008,1,TBA,AL,122,122,448,67,122,31,2,27,85,7,0,46,122,4,6,0,8,8,122
lopesda01,"Gold Glove",1978,NL,NULL,2B,lopesda01,1972,1,LAN,NL,11,11,42,6,9,4,0,0,1,4,0,7,6,0,0,0,0,1,11
lowelmi01,"Gold Glove",2005,NL,NULL,3B,lowelmi01,1998,1,NYA,AL,8,8,15,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,8
lynnfr01,"Gold Glove",1975,AL,NULL,OF,lynnfr01,1974,1,BOS,AL,15,15,43,5,18,2,2,2,10,0,0,6,6,2,1,0,1,0,15
maddoga01,"Gold Glove",1975,NL,NULL,OF,maddoga01,1972,1,SFN,NL,125,125,458,62,122,26,7,12,58,13,6,14,97,3,4,4,2,5,125
maddugr01,"Gold Glove",1990,NL,NULL,P,maddugr01,1986,1,CHN,NL,6,6,12,0,4,0,0,0,0,0,0,0,3,0,0,1,0,0,6
malzofr01,"Gold Glove",1957,ML,NULL,3B,malzofr01,1955,1,BOS,AL,6,6,20,2,7,1,0,0,1,0,0,1,3,0,0,0,0,0,6
manniri01,"Gold Glove",1976,AL,NULL,OF,manniri01,1975,1,CLE,AL,120,120,480,69,137,16,5,3,35,19,11,44,62,2,2,7,2,9,120
mantlmi01,MVP,1956,AL,NULL,,mantlmi01,1951,1,NYA,AL,96,96,341,61,91,11,5,13,65,8,7,43,74,NULL,0,2,NULL,3,96
manwaki01,"Gold Glove",1993,NL,NULL,C,manwaki01,1987,1,SFN,NL,6,6,7,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,6
marioma01,MVP,1944,NL,NULL,,marioma01,1940,1,SLN,NL,125,125,435,44,121,18,1,3,46,9,NULL,21,34,NULL,0,12,NULL,12,125
marisro01,"Gold Glove",1960,AL,NULL,RF,marisro01,1957,1,CLE,AL,116,116,358,61,84,9,5,14,51,8,4,60,79,5,1,3,2,6,116
martiru01,"Gold Glove",2007,NL,NULL,C,martiru01,2006,1,LAN,NL,121,121,415,65,117,26,4,10,65,10,5,45,57,8,4,1,3,17,121
mathemi01,"Gold Glove",2000,NL,NULL,C,mathemi01,1994,1,ML4,AL,28,28,53,3,12,3,0,1,2,0,1,3,13,0,2,1,0,1,28
mattido01,"Gold Glove",1985,AL,NULL,1B,mattido01,1982,1,NYA,AL,7,7,12,0,2,0,0,0,1,0,0,0,1,0,0,0,1,2,7
mauerjo01,"Gold Glove",2008,AL,NULL,C,mauerjo01,2004,1,MIN,AL,35,35,107,18,33,8,1,6,17,1,0,11,14,0,1,0,3,1,35
maxvida01,"Gold Glove",1968,NL,NULL,SS,maxvida01,1962,1,SLN,NL,79,79,189,20,42,3,1,1,18,1,2,17,39,2,1,4,2,2,79
mayswi01,MVP,1954,NL,NULL,,mayswi01,1951,1,NY1,NL,121,121,464,59,127,22,5,20,68,7,4,57,60,NULL,2,1,NULL,11,121
mazerbi01,"Gold Glove",1958,NL,NULL,2B,mazerbi01,1956,1,PIT,NL,81,81,255,30,62,8,1,3,14,0,0,18,24,1,0,4,0,4,81
mccorfr01,MVP,1940,NL,NULL,,mccorfr01,1934,1,CIN,NL,12,12,16,1,5,2,1,0,5,0,NULL,0,1,NULL,0,0,NULL,1,12
mccovwi01,MVP,1969,NL,NULL,,mccovwi01,1959,1,SFN,NL,52,52,192,32,68,9,5,13,38,2,0,22,35,1,4,0,1,7,52
mcgeewi01,"Gold Glove",1983,NL,NULL,OF,mcgeewi01,1982,1,SLN,NL,123,123,422,43,125,12,8,4,56,24,12,12,58,2,2,2,1,9,123
mcgwima01,"Gold Glove",1990,AL,NULL,1B,mcgwima01,1986,1,OAK,AL,18,18,53,10,10,1,0,3,9,0,1,4,18,0,1,0,0,0,18
mclaide01,MVP,1968,AL,NULL,,mclaide01,1963,1,DET,AL,3,3,5,1,1,0,0,1,2,0,0,0,1,0,0,1,1,0,3
mclouna01,"Gold Glove",2008,NL,NULL,OF,mclouna01,2006,1,PIT,NL,106,106,270,50,63,16,2,7,16,10,1,18,59,0,5,3,1,7,106
mcmilro01,"Gold Glove",1957,ML,NULL,SS,mcmilro01,1951,1,CIN,NL,85,85,199,21,42,4,0,1,8,0,0,17,26,NULL,0,5,NULL,2,85
medwijo01,MVP,1937,NL,NULL,,medwijo01,1932,1,SLN,NL,26,26,106,13,37,12,1,2,12,3,NULL,2,10,NULL,1,0,NULL,NULL,26
messean01,"Gold Glove",1974,NL,NULL,P,messean01,1968,1,CAL,AL,29,29,20,1,2,1,0,0,1,0,0,0,10,0,0,4,0,0,29
metzgro01,"Gold Glove",1973,NL,NULL,SS,metzgro01,1970,1,CHN,NL,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mientdo01,"Gold Glove",2001,AL,NULL,1B,mientdo01,1998,1,MIN,AL,8,8,25,1,5,1,0,0,2,1,1,4,3,0,0,0,0,0,8
millafe01,"Gold Glove",1969,NL,NULL,2B,millafe01,1966,1,ATL,NL,37,37,91,20,25,6,0,0,5,3,1,2,6,2,0,0,0,3,37
milleri01,"Gold Glove",1978,AL,NULL,OF,milleri01,1971,1,BOS,AL,15,15,33,9,11,5,0,1,7,0,2,8,8,0,0,0,1,0,15
minosmi01,"Gold Glove",1957,ML,NULL,LF,minosmi01,1949,1,CLE,AL,9,9,16,2,3,0,0,1,1,0,1,2,2,NULL,2,0,NULL,2,9
mitchke01,MVP,1989,NL,NULL,,mitchke01,1984,1,NYN,NL,7,7,14,0,3,0,0,0,1,0,1,0,3,0,0,0,0,0,7
molinbe01,"Gold Glove",2002,AL,NULL,C,molinbe01,1998,1,ANA,AL,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
molinya01,"Gold Glove",2008,NL,NULL,C,molinya01,2004,1,SLN,NL,51,51,135,12,36,6,0,2,15,0,1,13,20,3,0,2,1,4,51
mondera01,"Gold Glove",1995,NL,NULL,OF,mondera01,1993,1,LAN,NL,42,42,86,13,25,3,1,4,10,4,1,4,16,0,0,1,0,1,42
moonwa01,"Gold Glove",1960,NL,NULL,LF,moonwa01,1954,1,SLN,NL,151,151,635,106,193,29,9,12,76,18,10,71,73,NULL,1,2,7,10,151
morgajo02,"Gold Glove",1973,NL,NULL,2B,morgajo02,1963,1,HOU,NL,8,8,25,5,6,0,1,0,3,1,0,5,5,0,0,0,0,0,8
morneju01,MVP,2006,AL,NULL,,morneju01,2003,1,MIN,AL,40,40,106,14,24,4,0,4,16,0,0,9,30,1,0,0,0,4,40
munsoth01,"Gold Glove",1973,AL,NULL,C,munsoth01,1969,1,NYA,AL,26,26,86,6,22,1,2,1,9,0,1,10,10,1,0,0,1,5,26
murcebo01,"Gold Glove",1972,AL,NULL,OF,murcebo01,1965,1,NYA,AL,11,11,37,2,9,0,1,1,4,0,0,5,12,0,0,0,0,0,11
murphda05,"Gold Glove",1982,NL,NULL,OF,murphda05,1976,1,ATL,NL,19,19,65,3,17,6,0,0,9,0,0,7,9,0,0,0,0,0,19
murphdw01,"Gold Glove",1980,AL,NULL,OF,murphdw01,1978,1,OAK,AL,60,60,52,15,10,2,0,0,5,0,1,7,14,0,0,1,2,0,60
murraed02,"Gold Glove",1982,AL,NULL,1B,murraed02,1977,1,BAL,AL,160,160,611,81,173,29,2,27,88,0,1,48,104,6,1,0,6,22,160
musiast01,MVP,1943,NL,NULL,,musiast01,1941,1,SLN,NL,12,12,47,8,20,4,0,1,7,1,NULL,2,1,NULL,0,0,NULL,0,12
mussimi01,"Gold Glove",1996,AL,NULL,P,mussimi01,1991,1,BAL,AL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12
nealch01,"Gold Glove",1959,NL,NULL,2B,nealch01,1956,1,BRO,NL,62,62,136,22,39,5,1,2,14,2,2,14,19,1,0,0,0,2,62
nettlgr01,"Gold Glove",1977,AL,NULL,3B,nettlgr01,1967,1,MIN,AL,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
newcodo01,MVP,1956,NL,NULL,,newcodo01,1949,1,BRO,NL,39,39,96,8,22,4,0,0,10,0,NULL,5,16,NULL,0,1,NULL,4,39
newhoha01,MVP,1944,AL,NULL,,newhoha01,1939,1,DET,AL,1,1,1,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,1
niekrph01,"Gold Glove",1978,NL,NULL,P,niekrph01,1964,1,ML1,NL,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
norrimi01,"Gold Glove",1980,AL,NULL,P,norrimi01,1975,1,OAK,AL,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ofarrbo01,MVP,1926,NL,NULL,,ofarrbo01,1915,1,CHN,NL,2,2,3,0,1,0,0,0,0,0,NULL,0,0,NULL,0,0,NULL,NULL,2
olerujo01,"Gold Glove",2000,AL,NULL,1B,olerujo01,1989,1,TOR,AL,6,6,8,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,6
olivato01,"Gold Glove",1966,AL,NULL,OF,olivato01,1962,1,MIN,AL,9,9,9,3,4,1,0,0,3,0,0,3,2,0,0,0,0,0,9
ordonre01,"Gold Glove",1997,NL,NULL,SS,ordonre01,1996,1,NYN,NL,151,151,502,51,129,12,4,1,30,1,3,22,53,12,1,4,1,12,151
otisam01,"Gold Glove",1971,AL,NULL,OF,otisam01,1967,1,NYN,NL,19,19,59,6,13,2,0,0,1,0,4,5,13,0,1,1,0,0,19
pagnoto01,"Gold Glove",1991,NL,NULL,C,pagnoto01,1987,1,SLN,NL,27,27,48,8,9,1,0,2,9,1,0,4,13,2,0,1,0,0,27
palmeji01,"Gold Glove",1976,AL,NULL,P,palmeji01,1965,1,BAL,AL,29,29,26,2,5,0,0,1,3,0,0,1,10,0,0,0,0,0,29
palmera01,"Gold Glove",1997,AL,NULL,1B,palmera01,1986,1,CHN,NL,22,22,73,9,18,4,0,3,12,1,1,4,6,0,1,0,0,4,22
parkeda01,"Gold Glove",1977,NL,NULL,OF,parkeda01,1973,1,PIT,NL,54,54,139,17,40,9,1,4,14,1,1,2,27,1,2,1,0,2,54
parkewe01,"Gold Glove",1967,NL,NULL,1B,parkewe01,1964,1,LAN,NL,124,124,214,29,55,7,1,3,10,5,4,14,45,3,1,9,2,2,124
parrila02,"Gold Glove",1983,AL,NULL,C,parrila02,1977,1,DET,AL,12,12,46,10,9,2,0,3,7,0,0,5,12,0,0,0,0,2,12
peckiro01,MVP,1925,AL,NULL,,peckiro01,1910,1,CLE,AL,15,15,45,1,9,0,0,0,6,3,NULL,1,NULL,NULL,1,3,NULL,NULL,15
pedrodu01,"Gold Glove",2008,AL,NULL,2B,pedrodu01,2006,1,BOS,AL,31,31,89,5,17,4,0,2,7,0,1,7,7,0,1,1,0,1,31
penaca01,"Gold Glove",2008,AL,NULL,1B,penaca01,2001,1,TEX,AL,22,22,62,6,16,4,1,3,12,0,0,10,17,0,0,0,0,1,22
penato01,"Gold Glove",1983,NL,NULL,C,penato01,1980,1,PIT,NL,8,8,21,1,9,1,1,0,1,0,1,0,4,0,0,0,0,1,8
pendlte01,"Gold Glove",1987,NL,NULL,3B,pendlte01,1984,1,SLN,NL,67,67,262,37,85,16,3,1,33,20,5,16,32,3,0,0,5,7,67
pepitjo01,"Gold Glove",1965,AL,NULL,1B,pepitjo01,1962,1,NYA,AL,63,63,138,14,33,3,2,7,17,1,1,3,21,0,0,0,0,5,63
perezne01,"Gold Glove",2000,NL,NULL,SS,perezne01,1996,1,COL,NL,17,17,45,4,7,2,0,0,3,2,2,0,8,0,0,1,0,2,17
pettiga01,"Gold Glove",1985,AL,NULL,OF,pettiga01,1982,1,CAL,AL,10,10,5,5,1,0,0,1,1,0,0,0,2,0,0,0,0,0,10
phillbr01,"Gold Glove",2008,NL,NULL,2B,phillbr01,2003,1,CLE,AL,112,112,370,36,77,18,1,6,33,4,5,14,77,0,3,5,1,12,112
piersji01,"Gold Glove",1958,AL,NULL,CF,piersji01,1950,1,BOS,AL,6,6,7,4,2,0,0,0,0,0,0,4,0,NULL,0,0,NULL,0,6
pinsova01,"Gold Glove",1961,NL,NULL,OF,pinsova01,1958,1,CIN,NL,27,27,96,20,26,7,0,1,8,2,1,11,18,0,1,2,0,1,27
polanpl01,"Gold Glove",2007,AL,NULL,2B,polanpl01,1998,1,SLN,NL,45,45,114,10,29,3,2,1,11,2,0,5,9,0,1,2,0,1,45
powelbo01,MVP,1970,AL,NULL,,powelbo01,1961,1,BAL,AL,4,4,13,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,4
powervi01,"Gold Glove",1958,AL,NULL,1B,powervi01,1954,1,PHA,AL,127,127,462,36,118,17,5,8,38,2,1,19,19,NULL,2,0,2,16,127
puckeki01,"Gold Glove",1986,AL,NULL,OF,puckeki01,1984,1,MIN,AL,128,128,557,63,165,12,5,0,31,14,7,16,69,1,4,4,2,11,128
pujolal01,MVP,2005,NL,NULL,,pujolal01,2001,1,SLN,NL,161,161,590,112,194,47,4,37,130,1,3,69,93,6,9,1,7,21,161
raderdo02,"Gold Glove",1970,NL,NULL,3B,raderdo02,1967,1,HOU,NL,47,47,162,24,54,10,4,2,26,0,3,7,31,2,2,1,4,3,47
reesepo01,"Gold Glove",1999,NL,NULL,2B,reesepo01,1997,1,CIN,NL,128,128,397,48,87,15,0,4,26,25,7,31,82,2,5,4,0,1,128
reitzke01,"Gold Glove",1975,NL,NULL,3B,reitzke01,1972,1,SLN,NL,21,21,78,5,28,4,0,0,10,0,1,2,4,0,0,0,1,4,21
renteed01,"Gold Glove",2002,NL,NULL,SS,renteed01,1996,1,FLO,NL,106,106,431,68,133,18,3,5,31,16,2,33,68,0,2,2,3,12,106
reuscri01,"Gold Glove",1985,NL,NULL,P,reuscri01,1972,1,CHN,NL,21,21,44,3,6,1,0,0,3,0,0,2,15,0,0,6,0,1,21
reynoha01,"Gold Glove",1988,AL,NULL,2B,reynoha01,1983,1,SEA,AL,20,20,59,8,12,4,1,0,1,0,2,2,9,0,0,1,1,1,20
riceji01,MVP,1978,AL,NULL,,riceji01,1974,1,BOS,AL,24,24,67,6,18,2,1,1,13,0,0,4,12,0,1,0,3,2,24
richabo01,"Gold Glove",1961,AL,NULL,2B,richabo01,1955,1,NYA,AL,11,11,26,2,4,0,0,0,3,1,1,2,0,0,0,1,0,1,11
ripkeca01,MVP,1983,AL,NULL,,ripkeca01,1981,1,BAL,AL,23,23,39,1,5,0,0,0,0,0,0,1,8,0,0,0,0,4,23
rizzuph01,MVP,1950,AL,NULL,,rizzuph01,1941,1,NYA,AL,133,133,515,65,158,20,9,3,46,14,5,27,36,NULL,1,5,NULL,13,133
robinbr01,"Gold Glove",1960,AL,NULL,3B,robinbr01,1955,1,BAL,AL,6,6,22,0,2,0,0,0,1,0,0,0,10,0,0,0,0,0,6
robinfr02,"Gold Glove",1958,NL,NULL,LF,robinfr02,1956,1,CIN,NL,152,152,572,122,166,27,6,38,83,8,4,64,95,7,20,8,4,14,152
robinja02,MVP,1949,NL,NULL,,robinja02,1947,1,BRO,NL,151,151,590,125,175,31,5,12,48,29,NULL,74,36,NULL,9,28,NULL,5,151
rodrial01,"Gold Glove",2002,AL,NULL,SS,rodrial01,1994,1,SEA,AL,17,17,54,4,11,0,0,0,2,3,0,3,20,0,0,1,1,0,17
rodriau01,"Gold Glove",1976,AL,NULL,3B,rodriau01,1967,1,CAL,AL,29,29,130,14,31,3,1,1,8,1,0,2,21,0,0,1,0,1,29
rodriiv01,"Gold Glove",1992,AL,NULL,C,rodriiv01,1991,1,TEX,AL,88,88,280,24,74,16,0,3,27,0,1,5,42,0,0,2,1,10,88
rogerke01,"Gold Glove",2000,AL,NULL,P,rogerke01,1989,1,TEX,AL,73,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73
rolensc01,"Gold Glove",1998,NL,NULL,3B,rolensc01,1996,1,PHI,NL,37,37,130,10,33,7,0,4,18,0,2,13,27,0,1,0,2,4,37
rolliji01,"Gold Glove",2007,NL,NULL,SS,rolliji01,2000,1,PHI,NL,14,14,53,5,17,1,1,0,5,3,0,2,7,0,0,0,0,0,14
rosebjo01,"Gold Glove",1961,NL,NULL,C,rosebjo01,1957,1,BRO,NL,35,35,69,6,10,2,0,2,6,0,0,10,20,2,0,0,0,0,35
rosenal01,MVP,1953,AL,NULL,,rosenal01,1947,1,CLE,AL,7,7,9,1,1,0,0,0,0,0,0,0,3,NULL,0,0,NULL,0,7
rosepe01,"Gold Glove",1969,NL,NULL,OF,rosepe01,1963,1,CIN,NL,157,157,623,101,170,25,9,6,41,13,15,55,72,0,5,6,6,8,157
rowanaa01,"Gold Glove",2007,NL,NULL,OF,rowanaa01,2001,1,CHA,AL,63,63,123,21,36,5,0,4,20,5,1,15,28,0,4,5,1,2,63
rudijo01,"Gold Glove",1974,AL,NULL,OF,rudijo01,1967,1,KC1,AL,19,19,43,4,8,2,0,0,1,0,0,3,7,0,0,0,0,1,19
ruthba01,MVP,1923,AL,NULL,,ruthba01,1914,1,BOS,AL,5,5,10,1,2,1,0,0,2,0,NULL,0,4,NULL,0,0,NULL,NULL,5
saberbr01,"Gold Glove",1989,AL,NULL,P,saberbr01,1984,1,KCA,AL,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
sandbry01,"Gold Glove",1983,NL,NULL,2B,sandbry01,1981,1,PHI,NL,13,13,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13
santajo01,"Gold Glove",2007,AL,NULL,P,santajo01,2000,1,MIN,AL,30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
santibe01,"Gold Glove",1988,NL,NULL,C,santibe01,1986,1,SDN,NL,17,17,62,10,18,2,0,3,6,0,1,2,12,0,0,0,1,0,17
santoro01,"Gold Glove",1964,NL,NULL,3B,santoro01,1960,1,CHN,NL,95,95,347,44,87,24,2,9,44,0,3,31,44,5,0,2,2,9,95
sauerha01,MVP,1952,NL,NULL,,sauerha01,1941,1,CIN,NL,9,9,33,4,10,4,0,0,5,0,NULL,1,4,NULL,0,0,NULL,1,9
schmimi01,"Gold Glove",1976,NL,NULL,3B,schmimi01,1972,1,PHI,NL,13,13,34,2,7,0,0,1,3,0,0,5,15,0,1,0,0,0,13
schulfr01,MVP,1911,NL,NULL,,schulfr01,1904,1,CHN,NL,20,20,84,16,24,4,3,2,13,1,NULL,2,NULL,NULL,1,0,NULL,NULL,20
scottge02,"Gold Glove",1967,AL,NULL,1B,scottge02,1966,1,BOS,AL,162,162,601,73,147,18,7,27,90,4,0,65,152,13,8,2,5,25,162
shantbo01,MVP,1952,AL,NULL,,shantbo01,1949,1,PHA,AL,33,33,37,2,7,0,0,0,2,0,0,5,6,NULL,1,3,NULL,0,33
siebeno01,"Gold Glove",1958,AL,NULL,LF,siebeno01,1956,1,NYA,AL,54,54,162,27,33,1,4,4,21,1,1,19,38,0,0,2,1,3,54
sislege01,MVP,1922,AL,NULL,,sislege01,1915,1,SLA,AL,81,81,274,28,78,10,2,3,29,10,9,7,27,NULL,2,12,NULL,NULL,81
sizemgr01,"Gold Glove",2007,AL,NULL,OF,sizemgr01,2004,1,CLE,AL,43,43,138,15,34,6,2,4,24,2,0,14,34,0,5,0,2,0,43
smithoz01,"Gold Glove",1980,NL,NULL,SS,smithoz01,1978,1,SDN,NL,159,159,590,69,152,17,6,1,46,40,12,47,43,0,0,28,3,11,159
smithre06,"Gold Glove",1968,AL,NULL,OF,smithre06,1966,1,BOS,AL,6,6,26,1,4,1,0,0,0,0,0,0,5,0,0,1,0,0,6
snowjt01,"Gold Glove",1995,AL,NULL,1B,snowjt01,1992,1,NYA,AL,7,7,14,1,2,1,0,0,2,0,0,5,5,1,0,0,0,0,7
sosasa01,MVP,1998,NL,NULL,,sosasa01,1989,1,TEX,AL,25,25,84,8,20,3,0,1,3,0,2,0,20,0,0,4,0,3,25
speaktr01,MVP,1912,AL,NULL,,speaktr01,1907,1,BOS,AL,7,7,19,0,3,0,0,0,1,0,NULL,1,NULL,NULL,0,0,NULL,NULL,7
spencji01,"Gold Glove",1970,AL,NULL,1B,spencji01,1968,1,CAL,AL,19,19,68,2,13,1,0,0,5,0,0,3,10,0,1,0,1,2,19
squirmi01,"Gold Glove",1981,AL,NULL,1B,squirmi01,1975,1,CHA,AL,20,20,65,5,15,0,0,0,4,3,0,8,5,2,0,0,1,2,20
stanlmi01,"Gold Glove",1968,AL,NULL,OF,stanlmi01,1964,1,DET,AL,4,4,11,3,3,0,0,0,1,0,0,0,1,0,0,0,0,1,4
stargwi01,MVP,1979,NL,Y,,stargwi01,1962,1,PIT,NL,10,10,31,1,9,3,1,0,4,0,1,3,10,1,0,0,0,0,10
