playerID,awardID,yearID,lgID,tie,notes,playerID,yearID,stint,teamID,lgID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1963,1,BOS,AL,151,151,570,91,183,40,3,14,68,8,5,95,72,6,1,1,1,12,151
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1964,1,BOS,AL,151,151,567,77,164,29,9,15,67,6,5,75,90,6,2,1,1,30,151
willite01,"Triple Crown",1947,AL,NULL,,willite01,1942,1,BOS,AL,150,150,522,141,186,34,5,36,137,3,2,145,51,NULL,4,0,NULL,12,150
willite01,"Triple Crown",1942,AL,NULL,,willite01,1942,1,BOS,AL,150,150,522,141,186,34,5,36,137,3,2,145,51,NULL,4,0,NULL,12,150
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1956,1,NYA,AL,150,150,533,132,188,22,5,52,130,10,1,112,99,6,2,1,4,4,150
foxxji01,"Triple Crown",1933,AL,NULL,,foxxji01,1934,1,PHA,AL,150,150,539,120,180,28,6,44,130,11,2,111,75,NULL,1,1,NULL,NULL,150
foxxji01,"Triple Crown",1933,AL,NULL,,foxxji01,1937,1,BOS,AL,150,150,569,111,162,24,6,36,127,10,8,99,96,NULL,1,4,NULL,NULL,150
willite01,"Triple Crown",1947,AL,NULL,,willite01,1946,1,BOS,AL,150,150,514,142,176,37,8,38,123,0,0,156,44,NULL,2,0,NULL,12,150
willite01,"Triple Crown",1942,AL,NULL,,willite01,1946,1,BOS,AL,150,150,514,142,176,37,8,38,123,0,0,156,44,NULL,2,0,NULL,12,150
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1907,1,DET,AL,150,150,605,97,212,28,14,5,119,49,NULL,24,NULL,NULL,5,12,NULL,NULL,150
medwijo01,"Triple Crown",1937,NL,NULL,,medwijo01,1939,1,SLN,NL,150,150,606,98,201,48,8,14,117,6,NULL,45,44,NULL,2,14,NULL,15,150
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1908,1,DET,AL,150,150,581,88,188,36,20,4,108,39,NULL,34,NULL,NULL,6,14,NULL,NULL,150
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1977,1,BOS,AL,150,150,558,99,165,27,3,28,102,11,1,73,40,6,1,0,11,10,150
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1958,1,NYA,AL,150,150,519,127,158,21,1,42,97,18,3,129,120,13,2,2,2,11,150
robinfr02,"Triple Crown",1966,AL,NULL,,robinfr02,1957,1,CIN,NL,150,150,611,97,197,29,5,29,75,10,2,44,92,5,12,5,5,13,150
foxxji01,"Triple Crown",1933,AL,NULL,,foxxji01,1938,1,BOS,AL,149,149,565,139,197,33,9,50,175,5,4,119,76,NULL,0,1,NULL,NULL,149
foxxji01,"Triple Crown",1933,AL,NULL,,foxxji01,1933,1,PHA,AL,149,149,573,125,204,37,9,48,163,2,2,96,93,NULL,1,0,NULL,NULL,149
kleinch01,"Triple Crown",1933,NL,NULL,,kleinch01,1929,1,PHI,NL,149,149,616,126,219,45,6,43,145,5,NULL,54,61,NULL,0,9,NULL,NULL,149
willite01,"Triple Crown",1947,AL,NULL,,willite01,1939,1,BOS,AL,149,149,565,131,185,44,11,31,145,2,1,107,64,NULL,2,3,NULL,10,149
willite01,"Triple Crown",1942,AL,NULL,,willite01,1939,1,BOS,AL,149,149,565,131,185,44,11,31,145,2,1,107,64,NULL,2,3,NULL,10,149
gehrilo01,"Triple Crown",1934,AL,NULL,,gehrilo01,1935,1,NYA,AL,149,149,535,125,176,26,10,30,119,8,7,132,38,NULL,5,0,NULL,NULL,149
foxxji01,"Triple Crown",1933,AL,NULL,,foxxji01,1929,1,PHA,AL,149,149,517,123,183,23,9,33,118,9,7,103,70,NULL,2,16,NULL,NULL,149
medwijo01,"Triple Crown",1937,NL,NULL,,medwijo01,1934,1,SLN,NL,149,149,620,110,198,40,18,18,106,3,NULL,21,83,NULL,1,4,NULL,15,149
hornsro01,"Triple Crown",1922,NL,NULL,,hornsro01,1920,1,SLN,NL,149,149,589,96,218,44,20,9,94,12,15,60,50,NULL,3,8,NULL,NULL,149
hornsro01,"Triple Crown",1925,NL,NULL,,hornsro01,1920,1,SLN,NL,149,149,589,96,218,44,20,9,94,12,15,60,50,NULL,3,8,NULL,NULL,149
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1975,1,BOS,AL,149,149,543,91,146,30,1,14,60,8,4,87,67,12,2,0,2,14,149
willite01,"Triple Crown",1947,AL,NULL,,willite01,1951,1,BOS,AL,148,148,531,109,169,28,4,30,126,1,1,144,45,NULL,0,0,NULL,10,148
willite01,"Triple Crown",1942,AL,NULL,,willite01,1951,1,BOS,AL,148,148,531,109,169,28,4,30,126,1,1,144,45,NULL,0,0,NULL,10,148
kleinch01,"Triple Crown",1933,NL,NULL,,kleinch01,1931,1,PHI,NL,148,148,594,121,200,34,10,31,121,7,NULL,59,49,NULL,1,2,NULL,NULL,148
robinfr02,"Triple Crown",1966,AL,NULL,,robinfr02,1969,1,BAL,AL,148,148,539,111,166,19,5,32,100,9,3,88,62,11,13,0,3,12,148
medwijo01,"Triple Crown",1937,NL,NULL,,medwijo01,1933,1,SLN,NL,148,148,595,92,182,40,10,18,98,5,NULL,26,56,NULL,2,3,NULL,15,148
robinfr02,"Triple Crown",1966,AL,NULL,,robinfr02,1958,1,CIN,NL,148,148,554,90,149,25,6,31,83,10,1,62,80,5,7,0,0,13,148
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1961,1,BOS,AL,148,148,583,71,155,31,6,11,80,6,5,50,96,3,3,2,5,19,148
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1974,1,BOS,AL,148,148,515,93,155,25,2,15,79,12,7,104,48,16,3,0,11,12,148
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1971,1,BOS,AL,148,148,508,75,129,21,2,15,70,8,7,106,60,12,1,0,5,14,148
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1898,1,PHI,NL,147,147,608,113,197,43,11,6,127,25,NULL,21,NULL,NULL,7,5,NULL,NULL,147
foxxji01,"Triple Crown",1933,AL,NULL,,foxxji01,1935,1,PHA,AL,147,147,535,118,185,33,7,36,115,6,4,114,99,NULL,0,0,NULL,NULL,147
duffyhu01,"Triple Crown",1894,NL,NULL,,duffyhu01,1899,1,BSN,NL,147,147,588,103,164,29,7,5,102,26,NULL,39,NULL,NULL,3,11,NULL,NULL,147
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1955,1,NYA,AL,147,147,517,121,158,25,11,37,99,8,1,113,97,6,3,2,3,4,147
robinfr02,"Triple Crown",1966,AL,NULL,,robinfr02,1973,1,CAL,AL,147,147,534,85,142,29,0,30,97,1,1,82,93,12,10,1,3,13,147
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1979,1,BOS,AL,147,147,518,69,140,28,1,21,87,3,3,62,46,8,2,0,8,12,147
duffyhu01,"Triple Crown",1894,NL,NULL,,duffyhu01,1892,1,BSN,NL,147,147,612,125,184,28,12,5,81,51,NULL,60,37,NULL,1,NULL,NULL,NULL,147
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1911,1,DET,AL,146,146,591,147,248,47,24,8,127,83,NULL,44,NULL,NULL,8,11,NULL,NULL,146
robinfr02,"Triple Crown",1966,AL,NULL,,robinfr02,1959,1,CIN,NL,146,146,540,106,168,31,4,36,125,18,8,69,93,9,8,0,9,16,146
medwijo01,"Triple Crown",1937,NL,NULL,,medwijo01,1938,1,SLN,NL,146,146,590,100,190,47,8,21,122,0,NULL,42,41,NULL,2,0,NULL,21,146
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1954,1,NYA,AL,146,146,543,129,163,17,12,27,102,5,2,102,107,NULL,0,2,4,3,146
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1923,1,DET,AL,145,145,556,103,189,40,7,6,88,9,10,66,14,NULL,3,22,NULL,NULL,145
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1916,1,DET,AL,145,145,542,113,201,31,10,5,68,68,24,78,39,NULL,2,14,NULL,NULL,145
hornsro01,"Triple Crown",1922,NL,NULL,,hornsro01,1917,1,SLN,NL,145,145,523,86,171,24,17,8,66,17,NULL,45,34,NULL,4,17,NULL,NULL,145
hornsro01,"Triple Crown",1925,NL,NULL,,hornsro01,1917,1,SLN,NL,145,145,523,86,171,24,17,8,66,17,NULL,45,34,NULL,4,17,NULL,NULL,145
foxxji01,"Triple Crown",1933,AL,NULL,,foxxji01,1940,1,BOS,AL,144,144,515,106,153,30,4,36,119,4,7,101,87,NULL,0,2,NULL,18,144
willite01,"Triple Crown",1947,AL,NULL,,willite01,1940,1,BOS,AL,144,144,561,134,193,43,14,23,113,4,4,96,54,NULL,3,1,NULL,13,144
willite01,"Triple Crown",1942,AL,NULL,,willite01,1940,1,BOS,AL,144,144,561,134,193,43,14,23,113,4,4,96,54,NULL,3,1,NULL,13,144
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1957,1,NYA,AL,144,144,474,121,173,28,6,34,94,16,3,146,75,23,0,0,3,5,144
yastrca01,"Triple Crown",1967,AL,NULL,,yastrca01,1978,1,BOS,AL,144,144,523,70,145,21,2,17,81,4,5,76,44,8,3,1,8,9,144
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1959,1,NYA,AL,144,144,541,104,154,23,4,31,75,21,3,93,126,6,2,1,2,7,144
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1967,1,NYA,AL,144,144,440,63,108,17,0,22,55,1,1,107,113,7,1,0,5,9,144
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1968,1,NYA,AL,144,144,435,57,103,14,1,18,54,6,2,106,97,7,1,1,4,9,144
willite01,"Triple Crown",1947,AL,NULL,,willite01,1941,1,BOS,AL,143,143,456,135,185,33,3,37,120,2,4,147,27,NULL,3,0,NULL,10,143
willite01,"Triple Crown",1942,AL,NULL,,willite01,1941,1,BOS,AL,143,143,456,135,185,33,3,37,120,2,4,147,27,NULL,3,0,NULL,10,143
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1964,1,NYA,AL,143,143,465,92,141,25,2,35,111,6,3,99,102,18,0,0,3,9,143
hornsro01,"Triple Crown",1922,NL,NULL,,hornsro01,1924,1,SLN,NL,143,143,536,121,227,43,14,25,94,5,12,89,32,NULL,2,13,NULL,NULL,143
hornsro01,"Triple Crown",1925,NL,NULL,,hornsro01,1924,1,SLN,NL,143,143,536,121,227,43,14,25,94,5,12,89,32,NULL,2,13,NULL,NULL,143
medwijo01,"Triple Crown",1937,NL,NULL,,medwijo01,1942,1,BRO,NL,142,142,553,69,166,37,4,4,96,2,NULL,32,25,NULL,0,2,NULL,15,142
mantlmi01,"Triple Crown",1956,AL,NULL,,mantlmi01,1952,1,NYA,AL,142,142,549,94,171,37,7,23,87,4,1,75,111,NULL,0,2,NULL,5,142
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1904,1,CLE,AL,140,140,553,92,208,49,15,6,102,29,NULL,27,NULL,NULL,8,6,NULL,NULL,140
hornsro01,"Triple Crown",1925,NL,NULL,,hornsro01,1928,1,BSN,NL,140,140,486,99,188,42,7,21,94,5,NULL,107,41,NULL,1,25,NULL,NULL,140
hornsro01,"Triple Crown",1922,NL,NULL,,hornsro01,1928,1,BSN,NL,140,140,486,99,188,42,7,21,94,5,NULL,107,41,NULL,1,25,NULL,NULL,140
robinfr02,"Triple Crown",1966,AL,NULL,,robinfr02,1963,1,CIN,NL,140,140,482,79,125,19,3,21,91,26,10,81,69,20,14,0,3,7,140
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1910,1,DET,AL,140,140,506,106,194,35,13,8,91,65,NULL,64,NULL,NULL,4,16,NULL,NULL,140
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1912,1,DET,AL,140,140,553,120,226,30,23,7,83,61,NULL,43,NULL,NULL,5,8,NULL,NULL,140
foxxji01,"Triple Crown",1933,AL,NULL,,foxxji01,1931,1,PHA,AL,139,139,515,93,150,32,10,30,120,4,3,73,84,NULL,1,4,NULL,NULL,139
robinfr02,"Triple Crown",1966,AL,NULL,,robinfr02,1960,1,CIN,NL,139,139,464,86,138,33,6,31,83,13,6,82,67,6,9,0,7,18,139
hornsro01,"Triple Crown",1922,NL,NULL,,hornsro01,1916,1,SLN,NL,139,139,495,63,155,17,15,6,65,17,NULL,40,63,NULL,4,11,NULL,NULL,139
hornsro01,"Triple Crown",1925,NL,NULL,,hornsro01,1916,1,SLN,NL,139,139,495,63,155,17,15,6,65,17,NULL,40,63,NULL,4,11,NULL,NULL,139
hornsro01,"Triple Crown",1925,NL,NULL,,hornsro01,1925,1,SLN,NL,138,138,504,133,203,41,10,39,143,5,3,83,39,NULL,2,16,NULL,NULL,138
hornsro01,"Triple Crown",1922,NL,NULL,,hornsro01,1925,1,SLN,NL,138,138,504,133,203,41,10,39,143,5,3,83,39,NULL,2,16,NULL,NULL,138
oneilti01,"Triple Crown",1887,AA,NULL,,oneilti01,1886,1,SL4,AA,138,138,579,106,190,28,14,3,107,9,NULL,47,NULL,NULL,7,NULL,NULL,NULL,138
duffyhu01,"Triple Crown",1894,NL,NULL,,duffyhu01,1890,1,CHP,PL,138,138,596,161,191,36,16,7,82,78,NULL,59,20,NULL,2,NULL,NULL,NULL,138
hornsro01,"Triple Crown",1922,NL,NULL,,hornsro01,1919,1,SLN,NL,138,138,512,68,163,15,9,8,71,17,NULL,48,41,NULL,7,10,NULL,NULL,138
hornsro01,"Triple Crown",1925,NL,NULL,,hornsro01,1919,1,SLN,NL,138,138,512,68,163,15,9,8,71,17,NULL,48,41,NULL,7,10,NULL,NULL,138
willite01,"Triple Crown",1947,AL,NULL,,willite01,1948,1,BOS,AL,137,137,509,124,188,44,3,25,127,4,0,126,41,NULL,3,0,NULL,10,137
willite01,"Triple Crown",1942,AL,NULL,,willite01,1948,1,BOS,AL,137,137,509,124,188,44,3,25,127,4,0,126,41,NULL,3,0,NULL,10,137
cobbty01,"Triple Crown",1909,AL,NULL,,cobbty01,1922,1,DET,AL,137,137,526,99,211,42,16,4,99,9,13,55,24,NULL,4,27,NULL,NULL,137
oneilti01,"Triple Crown",1887,AA,NULL,,oneilti01,1890,1,CHP,PL,137,137,577,112,174,20,16,3,75,29,NULL,65,36,NULL,5,NULL,NULL,NULL,137
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1913,1,CLE,AL,137,137,465,66,156,25,2,1,68,17,NULL,33,17,NULL,15,12,NULL,NULL,137
lajoina01,"Triple Crown",1901,AL,NULL,,lajoina01,1907,1,CLE,AL,137,137,509,53,152,30,6,2,63,24,NULL,30,NULL,NULL,6,13,NULL,NULL,137
duffyhu01,"Triple Crown",1894,NL,NULL,,duffyhu01,1889,1,CHN,NL,136,136,584,144,172,21,7,12,89,52,NULL,46,30,NULL,2,NULL,NULL,NULL,136
willite01,"Triple Crown",1947,AL,NULL,,willite01,1956,1,BOS,AL,136,136,400,71,138,28,2,24,82,0,0,102,39,11,1,0,0,13,136
willite01,"Triple Crown",1942,AL,NULL,,willite01,1956,1,BOS,AL,136,136,400,71,138,28,2,24,82,0,0,102,39,11,1,0,0,13,136
foxxji01,"Triple Crown",1933,AL,NULL,,foxxji01,1941,1,BOS,AL,135,135,487,87,146,27,8,19,105,2,5,93,103,NULL,0,2,NULL,21,135
duffyhu01,"Triple Crown",1894,NL,NULL,,duffyhu01,1897,1,BSN,NL,134,134,550,130,187,25,10,11,129,41,NULL,52,NULL,NULL,6,13,NULL,NULL,134
oneilti01,"Triple Crown",1887,AA,NULL,,oneilti01,1889,1,SL4,AA,134,134,534,123,179,33,8,9,110,28,NULL,72,37,NULL,5,NULL,NULL,NULL,134
hornsro01,"Triple Crown",1925,NL,NULL,,hornsro01,1926,1,SLN,NL,134,134,527,96,167,34,5,11,93,3,NULL,61,39,NULL,0,16,NULL,NULL,134
